Shares (Basic)_balance,Shares (Diluted)_balance,"Cash, Cash Equivalents & Short Term Investments_balance",Accounts & Notes Receivable_balance,Total Current Assets_balance,"Property, Plant & Equipment, Net_balance",Other Long Term Assets_balance,Total Noncurrent Assets_balance,Total Assets_balance,Payables & Accruals_balance,Total Current Liabilities_balance,Long Term Debt_balance,Total Noncurrent Liabilities_balance,Total Liabilities_balance,Share Capital & Additional Paid-In Capital_balance,Retained Earnings_balance,Total Equity_balance,Total Liabilities & Equity_balance,Shares (Basic)_cashflow,Shares (Diluted)_cashflow,Net Income/Starting Line_cashflow,Depreciation & Amortization_cashflow,Non-Cash Items_cashflow,Change in Working Capital_cashflow,Net Cash from Operating Activities_cashflow,Change in Fixed Assets & Intangibles_cashflow,Net Cash from Investing Activities_cashflow,Net Cash from Financing Activities_cashflow,Net Change in Cash_cashflow,Ticker,Publish Date,Shares (Basic)_income,Shares (Diluted)_income,Revenue_income,Cost of Revenue_income,Gross Profit_income,Operating Expenses_income,Operating Income (Loss)_income,Non-Operating Income (Loss)_income,"Interest Expense, Net_income","Pretax Income (Loss), Adj._income",Pretax Income (Loss)_income,"Income Tax (Expense) Benefit, Net_income",Income (Loss) from Continuing Operations_income,Net Income_income,Net Income (Common)_income,Current_Ratio,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,ROA,ROE,Debt_to_Equity_Ratio,Debt_Ratio,Asset_Turnover_Ratio,EPS,Fiscal Period_Q2,Fiscal Period_Q3,Fiscal Period_Q4,target,"Cash, Cash Equivalents & Short Term Investments_balance_scaled",Accounts & Notes Receivable_balance_scaled,Total Current Assets_balance_scaled,"Property, Plant & Equipment, Net_balance_scaled",Other Long Term Assets_balance_scaled,Total Noncurrent Assets_balance_scaled,Total Current Liabilities_balance_scaled,Long Term Debt_balance_scaled,Total Noncurrent Liabilities_balance_scaled,Total Liabilities_balance_scaled,Total Equity_balance_scaled,Net Income_income_scaled,Operating Income (Loss)_income_scaled,"Interest Expense, Net_income_scaled","Pretax Income (Loss), Adj._income_scaled",Pretax Income (Loss)_income_scaled,"Income Tax (Expense) Benefit, Net_income_scaled",Income (Loss) from Continuing Operations_income_scaled,Gross Profit_income_scaled,Operating Expenses_income_scaled,Shares (Basic)_cashflow_scaled,Shares (Diluted)_cashflow_scaled,Net Income/Starting Line_cashflow_scaled,Depreciation & Amortization_cashflow_scaled,Non-Cash Items_cashflow_scaled,Change in Working Capital_cashflow_scaled,Net Cash from Operating Activities_cashflow_scaled,Change in Fixed Assets & Intangibles_cashflow_scaled,Net Cash from Investing Activities_cashflow_scaled,Net Cash from Financing Activities_cashflow_scaled,Net Change in Cash_cashflow_scaled
16391724000.0,16519291000.0,63913000000.0,65275267622.0,153154000000.0,39245000000.0,50109000000.0,228037000000.0,381191000000,74362000000.0,147380460388.0,106651114418.0,55056000000.0,309259000000.0,58424000000.0,14435000000.0,71932000000,381191000000,16391724000.0,16519291000.0,34630000000.0,2697000000.0,3114000000.0,6525000000.0,46966000000,-2803000000.0,-16106000000.0,-28159000000.0,2701000000,AAPL,2022-01-28,16391724000.0,16519291000.0,123945000000.0,-69702000000.0,54243000000.0,-12755000000.0,41488000000.0,-247000000.0,-44062437.0,41241000000.0,41241000000.0,-6611000000.0,34630000000,34630000000,34630000000,1.0391743898533112,43.76376618661503,33.47291137197951,27.939812013393038,9.084684580695766,48.142690318634266,4.299324361897347,0.811296699030145,0.32515195794234386,2.11265148193076,False,False,False,-0.038052455172500554,0.16766660283165133,0.1712403168542804,0.40177758656421586,0.10295363741536395,0.13145378563502286,0.5982224134357842,0.3866315321925229,0.2797839256907954,0.14443153169933184,0.811296699030145,0.18870330096985502,1.0,1.1980363846375974,-0.001272377620560208,1.1909038406006354,1.1909038406006354,-0.19090384060063528,1.0,1.5663586485706036,-0.36832226393300604,0.13224998184678688,0.13327920448586067,0.2793981201339304,0.021759651458308122,0.025124046956311267,0.05264431804429384,0.3789261365928436,-0.022614869498567912,-0.1299447335511719,-0.22718947920448587,0.02179192383718585
16391724000.0,16519291000.0,51511000000.0,45361666651.0,118180000000.0,39304000000.0,51959000000.0,232482000000.0,350662000000,52682000000.0,127522803281.0,103400434509.0,52432000000.0,283263000000.0,61181000000.0,12712000000.0,67399000000,350662000000,16391724000.0,16519291000.0,25010000000.0,2737000000.0,2471000000.0,-2052000000.0,28166000000,-2514000000.0,-9265000000.0,-28351000000.0,-9450000000,AAPL,2022-04-29,16391724000.0,16519291000.0,97278000000.0,-54719000000.0,42559000000.0,-12580000000.0,29979000000.0,160000000.0,9019073.0,30139000000.0,30139000000.0,-5129000000.0,25010000000,25010000000,25010000000,0.9267362146955562,43.7498715022924,30.817862209338188,25.709821336787353,7.132224193097627,37.107375480348374,4.2027774892802565,0.807794970655503,0.2774124370476413,1.5257699556190674,True,False,False,0.0323422552296353,0.1468964415876257,0.12936008649639824,0.33701969417843963,0.11208514181747666,0.148174025129612,0.6629803058215603,0.36366302388339766,0.29487208339939885,0.1495229023960395,0.807794970655503,0.19220502934449699,1.0,1.1986805277888843,0.0003606186725309876,1.205077968812475,1.205077968812475,-0.205077968812475,1.0,1.7016793282686926,-0.502998800479808,0.16850391661012767,0.16981528197536955,0.25709821336787353,0.028135858056292276,0.0254014268385452,-0.021094183679763154,0.28954131458294785,-0.025843458952692282,-0.09524250087378441,-0.2914430806554411,-0.09714426694627767
16162945000.0,16262203000.0,48231000000.0,42143469644.0,112292000000.0,40335000000.0,52605000000.0,224017000000.0,336309000000,48343000000.0,129873000000.0,94700000000.0,148329000000.0,278202000000.0,62115000000.0,5289000000.0,58107000000,336309000000,16162945000.0,16262203000.0,19442000000.0,2805000000.0,3870000000.0,-3225000000.0,22892000000,-2102000000.0,4234000000.0,-27445000000.0,-319000000,AAPL,2022-07-29,16162945000.0,16262203000.0,82959000000.0,-47074000000.0,35885000000.0,-12809000000.0,23076000000.0,-10000000.0,3004645.0,23066000000.0,23066000000.0,-3624000000.0,19442000000,19442000000,19442000000,0.8646292916926536,43.25630733253776,27.81615014645789,23.43567304331055,5.7809930748210725,33.45896363605073,4.7877536269296295,0.8272213946103137,0.24667493287423173,1.2028748473746584,False,True,False,-0.05511664058647281,0.14341275434198905,0.12531175093143507,0.33389531650951954,0.11993434609243285,0.1564186507051551,0.6661046834904805,0.38617164571866947,0.2815862792848244,0.4410497488916443,0.8272213946103137,0.17277860538968626,1.0,1.1869149264478962,0.00015454402839214072,1.1864005760724206,1.1864005760724206,-0.18640057607242053,1.0,1.8457463223948154,-0.6588313959469191,0.19483051868995527,0.19602698923564651,0.2343567304331055,0.033811882978338696,0.04664954977760098,-0.03887462481466749,0.2759435383743777,-0.025337817476102652,0.05103725936908594,-0.33082607070962766,-0.003845272966164009
16215963000.0,16325819000.0,48304000000.0,60848171426.0,135405000000.0,42117000000.0,54428000000.0,217350000000.0,352755000000,70496325107.0,153982000000.0,109721690988.0,148101000000.0,302083000000.0,64849000000.0,-3068000000.0,50672000000,352755000000,16215963000.0,16325819000.0,20721000000.0,2865000000.0,589000000.0,-48000000.0,24127000000,-3289000000.0,-1217000000.0,-26794000000.0,-3884000000,AAPL,2022-10-28,16215963000.0,16325819000.0,90146000000.0,-52051000000.0,38095000000.0,-13201000000.0,24894000000.0,-237000000.0,-73866187.0,24657000000.0,24657000000.0,-3936000000.0,20721000000,20721000000,20721000000,0.8793560286267226,42.25922392563175,27.615202005635304,22.986044860559538,5.874048560615726,40.89240606251974,5.961536943479634,0.8563535598361469,0.25554846848379187,1.2778149530804923,False,False,True,-0.080279980433973,0.13693356578928717,0.17249414303411717,0.38384998086490624,0.11939448058851045,0.15429405678161898,0.6161500191350937,0.43651259372652407,0.3110421992260918,0.41984096610962285,0.8563535598361469,0.1436464401638531,1.0,1.2013898943101202,-0.003564798368804594,1.1899522223830896,1.1899522223830896,-0.18995222238308962,1.0,1.8384730466676318,-0.6370831523575117,0.17988555232622636,0.18110419763494776,0.22986044860559537,0.03178177622967186,0.006533845095733588,-0.0005324695493976438,0.2676436003816032,-0.036485257249351054,-0.013500321700352761,-0.29722893972000974,-0.04308566103875935
15892723000.0,15955718000.0,51355000000.0,54311467714.0,128777000000.0,42951000000.0,60924000000.0,217970000000.0,346747000000,57918000000.0,137286000000.0,99627000000.0,152734000000.0,290020000000.0,66399000000.0,3240000000.0,56727000000,346747000000,15892723000.0,15955718000.0,29998000000.0,2916000000.0,2588000000.0,-1497000000.0,34005000000,-3787000000.0,-1445000000.0,-35563000000.0,-3003000000,AAPL,2023-02-03,15892723000.0,15955718000.0,117154000000.0,-66822000000.0,50332000000.0,-14316000000.0,36016000000.0,-393000000.0,-135290691.0,35623000000.0,35623000000.0,-5625000000.0,29998000000,29998000000,29998000000,0.9380199000626429,42.96225480990832,30.742441572630895,25.60561312460522,8.651264466599567,52.88134398082042,5.1125566308812385,0.8364023336899814,0.3378659368357909,1.887530538347645,False,False,False,0.08547369506398228,0.14810510256757808,0.1566313990142669,0.3713860538086847,0.12386841126239016,0.17570159222718582,0.6286139461913153,0.3959255595578332,0.2873189962710564,0.4404767741321482,0.8364023336899814,0.16359766631001854,1.0,1.2006133742249483,-0.004509990366024402,1.1875125008333889,1.1875125008333889,-0.18751250083338888,1.0,1.6778451896793118,-0.4772318154543636,0.13565668265701555,0.1361943937040135,0.2560561312460522,0.024890315311470373,0.022090581627601278,-0.012778052819365962,0.2902589753657579,-0.03232497396589105,-0.012334192601191594,-0.3035577103641361,-0.025632927599569796
15787154000.0,15847050000.0,55872000000.0,35908970389.0,112913000000.0,43398000000.0,65388000000.0,219247000000.0,332160000000,42945000000.0,120075000000.0,97041000000.0,149927000000.0,270002000000.0,69568000000.0,4336000000.0,62158000000,332160000000,15787154000.0,15847050000.0,24160000000.0,2898000000.0,1271000000.0,231000000.0,28560000000,-2916000000.0,2319000000.0,-25724000000.0,5155000000,AAPL,2023-05-05,15787154000.0,15847050000.0,94836000000.0,-52860000000.0,41976000000.0,-13658000000.0,28318000000.0,64000000.0,-11990829.0,28382000000.0,28382000000.0,-4222000000.0,24160000000,24160000000,24160000000,0.9403539454507599,44.261672782487665,29.859968788223878,25.475557805052933,7.273603082851637,38.86868946877313,4.343801280607484,0.8128672928709055,0.28551300578034683,1.5303581633523053,True,False,False,0.03184527126234782,0.16820809248554913,0.10810744938884875,0.3399355732177264,0.13065390173410404,0.19685693641618496,0.6600644267822736,0.3614974710982659,0.2921513728323699,0.4513698217726397,0.8128672928709055,0.1871327071290944,1.0,1.1721026490066224,-0.0004963091473509934,1.174751655629139,1.174751655629139,-0.17475165562913908,1.0,1.7374172185430463,-0.5653145695364239,0.1664679446623645,0.16709951916993546,0.25475557805052934,0.030558015943312665,0.013402083596946307,0.002435783879539415,0.30115146147032773,-0.030747817284575478,0.02445273946602556,-0.27124720570247585,0.05435699523387743
15697614000.0,15775021000.0,62482000000.0,39266695535.0,122659000000.0,43550000000.0,64768000000.0,212379000000.0,335038000000,46699000000.0,124963000000.0,98071000000.0,149801000000.0,274764000000.0,70667000000.0,1408000000.0,60274000000,335038000000,15697614000.0,15775021000.0,19881000000.0,3052000000.0,2698000000.0,749000000.0,26380000000,-2093000000.0,437000000.0,-24048000000.0,2769000000,AAPL,2023-08-04,15697614000.0,15775021000.0,81797000000.0,-45384000000.0,36413000000.0,-13415000000.0,22998000000.0,-265000000.0,-17984596.0,22733000000.0,22733000000.0,-2852000000.0,19881000000,19881000000,19881000000,0.9815625425125837,44.5163025538834,28.115945572576013,24.305292370135824,5.933953760468961,32.984371370740284,4.558582473371603,0.8200980187322036,0.24414245548266167,1.2664982079442137,False,True,False,-0.013835835979753353,0.18649227848781333,0.11720072211211863,0.36610474035781015,0.12998525540386463,0.1933153851204938,0.6338952596421898,0.37298157223956685,0.29271605011968793,0.44711644649263665,0.8200980187322036,0.1799019812677965,1.0,1.1567828580051305,-0.0009046122428449273,1.1434535486142547,1.1434535486142547,-0.14345354861425483,1.0,1.8315477088677632,-0.6747648508626327,0.19190940988055796,0.19285574043057813,0.24305292370135825,0.03731188185385772,0.03298409477120188,0.009156815042116458,0.3225057153685343,-0.025587735491521695,0.00534249422350453,-0.29399611232685796,0.033852097265180875
15599433000.0,15672399000.0,61555000000.0,60908402815.0,143566000000.0,43715000000.0,64758000000.0,209017000000.0,352583000000,71384288065.0,145577127989.0,95101994691.0,154951000000.0,290437000000.0,73812000000.0,-214000000.0,62146000000,352583000000,15599433000.0,15672399000.0,22956000000.0,2653000000.0,2049000000.0,-6060000000.0,21598000000,-2163000000.0,2394000000.0,-23153000000.0,839000000,AAPL,2023-11-03,15599433000.0,15672399000.0,89498000000.0,-49071000000.0,40427000000.0,-13458000000.0,26969000000.0,29000000.0,-17975838.0,26998000000.0,26998000000.0,-4042000000.0,22956000000,22956000000,22956000000,0.9861851376189262,45.17084180652082,30.133634271156893,25.649735189613175,6.510807384360562,36.93882148489042,4.673462491552152,0.8237407929480435,0.2538352671569531,1.4715919482458113,False,False,True,0.06383946960427589,0.17458300598724272,0.17274911954064717,0.40718355677953844,0.12398499076813119,0.18366739179143635,0.5928164432204616,0.4128875413420386,0.2697293819923252,0.4394738260211071,0.8237407929480435,0.17625920705195655,1.0,1.1748126851367835,-0.000783056194458965,1.1760759714235929,1.1760759714235929,-0.17607597142359296,1.0,1.7610646454086079,-0.5862519602718244,0.17429923573711145,0.17511451652550894,0.25649735189613176,0.02964312051665959,0.02289436635455541,-0.06771101030190618,0.24132382846544057,-0.024168137835482356,0.02674920109946591,-0.25869851840264585,0.00937451116226061
15509763000.0,15576641000.0,73100000000.0,50030036257.0,143692000000.0,43666000000.0,66681000000.0,209822000000.0,353514000000,58146000000.0,133973000000.0,95088000000.0,145441000000.0,279414000000.0,75236000000.0,8242000000.0,74100000000,353514000000,15509763000.0,15576641000.0,33916000000.0,2848000000.0,2008000000.0,1123000000.0,39895000000,-2392000000.0,1927000000.0,-30585000000.0,11237000000,AAPL,2024-02-02,15509763000.0,15576641000.0,119575000000.0,-64720000000.0,54855000000.0,-14482000000.0,40373000000.0,-50000000.0,,40323000000.0,40323000000.0,-6407000000.0,33916000000,33916000000,33916000000,1.072544467915177,45.87497386577462,33.7637466025507,28.36378841731131,9.593962332467738,45.770580296896085,3.770769230769231,0.7903901967107385,0.33824685868169296,2.186751660873219,False,False,False,-0.0677924397894274,0.2067810610046561,0.1415220790605181,0.4064676363595218,0.12351986059958021,0.18862336427977391,0.5935323636404781,0.3789750900954418,0.2689794463585601,0.41141510661529673,0.7903901967107385,0.20960980328926151,1.0,1.1903821205330818,,1.1889078900813774,1.1889078900813774,-0.1889078900813775,1.0,1.6173782285646892,-0.4269961080316075,0.1297074053941041,0.13026670290612585,0.2836378841731131,0.02381768764373824,0.016792807861174996,0.00939159523311729,0.3336399749111436,-0.02000418147606105,0.016115408739284968,-0.255780890654401,0.0939744929960276
15405856000.0,15464709000.0,67150000000.0,41095168837.0,128416000000.0,43546000000.0,70262000000.0,208995000000.0,337411000000,45753000000.0,123675770806.0,91709611821.0,150157000000.0,263217000000.0,78815000000.0,4339000000.0,74194000000,337411000000,15405856000.0,15464709000.0,23636000000.0,2836000000.0,1982000000.0,-5764000000.0,22690000000,-1996000000.0,-310000000.0,-30433000000.0,-8053000000,AAPL,2024-05-03,15405856000.0,15464709000.0,90753000000.0,-48482000000.0,42271000000.0,-14371000000.0,27900000000.0,158000000.0,,28058000000.0,28058000000.0,-4422000000.0,23636000000,23636000000,23636000000,1.0383278726553127,46.578074554009234,30.742785362467355,26.044318094167686,7.005106531796533,31.857023478987518,3.5476857966951507,0.7801079395751769,0.26896870582168336,1.5342217920250585,True,False,False,0.1427302119272389,0.19901544407265917,0.12179558116658912,0.3805922154286612,0.12905921857912162,0.2082386169982603,0.6194077845713388,0.366543387162837,0.27180385885759506,0.4450269848937942,0.7801079395751769,0.21989206042482315,1.0,1.1804027754273143,,1.1870874936537485,1.1870874936537485,-0.18708749365374852,1.0,1.7884159756303943,-0.60801320020308,0.16975588685773474,0.17040438332617103,0.26044318094167684,0.031249655658766102,0.021839498418785054,-0.0635130519101297,0.2500192831090983,-0.021993763291571627,-0.003415865040274151,-0.3353387766795588,-0.08873535861073463
1480000000.0,1484000000.0,5416000000.0,5482000000.0,15100000000.0,2879000000.0,37690000000.0,42042000000.0,57142000000,11300000000.0,16941000000.0,31619000000.0,48767000000.0,65708000000.0,15046000000.0,3384000000.0,-8566000000,57142000000,1480000000.0,1484000000.0,741000000.0,502000000.0,2540000000.0,-1379556763.0,2477000000,-128000000.0,-140000000.0,-2070000000.0,275000000,ABBV,2019-08-05,1480000000.0,1484000000.0,8255000000.0,-1819000000.0,6436000000.0,-3042178863.0,3491000000.0,-2593000000.0,-309000000.0,806211008.0,807000000.0,-66000000.0,741000000,741000000,741000000,0.8913287291187061,77.96486977589339,42.289521502119925,8.976377952755906,1.2967694515417731,-8.650478636469765,-7.670791501284147,1.1499072486087292,0.14446466697000454,0.5006756756756757,True,False,False,0.27293176587103085,0.09478142172132582,0.09593643904658569,0.26425396380945715,0.05038325574883623,0.6595848937734066,0.7357460361905429,0.2964719470792062,0.5533408001120017,0.853435301529523,1.1499072486087292,-0.14990724860872914,1.0,4.711201079622132,-0.41700404858299595,1.0880040593792173,1.0890688259109311,-0.08906882591093117,1.0,8.685560053981106,-4.105504538461538,0.17928528164748636,0.17976983646274985,0.08976377952755905,0.06081162931556632,0.3076923076923077,-0.1671177181102362,0.30006056935190795,-0.015505754088431254,-0.016959418534221685,-0.25075711689884916,0.03331314354936402
1481000000.0,1483000000.0,10648000000.0,5529000000.0,20166000000.0,2894000000.0,36250000000.0,39275000000.0,59441000000,12217000000.0,17493000000.0,33126000000.0,50174000000.0,67667000000.0,15130000000.0,3673000000.0,-8226000000,59441000000,1481000000.0,1483000000.0,1884000000.0,503000000.0,1330000000.0,909705703.0,4555000000,-154000000.0,1378000000.0,-441000000.0,5476000000,ABBV,2019-11-06,1481000000.0,1483000000.0,8479000000.0,-1920000000.0,6559000000.0,-3942000000.0,2617000000.0,-616000000.0,-420000000.0,2001000000.0,2001000000.0,-117000000.0,1884000000,1884000000,1884000000,1.152803978734351,77.35582026182333,30.86448873687935,22.219601368085858,3.1695294493699637,-22.902990517870165,-8.225990761001702,1.1383893272320451,0.142645648626369,1.2721134368669818,False,True,False,0.07648418497142084,0.17913561346545315,0.09301660470045928,0.33926077959657475,0.048686933261553475,0.6098484211234669,0.6607392204034253,0.29429181877828436,0.5572921047761646,0.8440975084537609,1.1383893272320451,-0.13838932723204522,1.0,1.3890658174097665,-0.2229299363057325,1.0621019108280254,1.0621019108280254,-0.06210191082802548,1.0,3.481422505307856,-2.0923566878980893,0.17466682391791485,0.17490270079018752,0.2221960136808586,0.059323033376577426,0.156858120061328,0.10728926795612691,0.5372095766010143,-0.018162519164995873,0.16251916499587216,-0.05201085033612454,0.6458308762825805
1483000000.0,1486000000.0,39924000000.0,5428000000.0,49519000000.0,2962000000.0,36541000000.0,39596000000.0,89115000000,11832000000.0,15585000000.0,62975000000.0,81702000000.0,97287000000.0,15211000000.0,4717000000.0,-8172000000,89115000000,1483000000.0,1486000000.0,2801000000.0,509000000.0,486000000.0,-521000000.0,3275000000,-163000000.0,-615000000.0,26602000000.0,29276000000,ABBV,2020-02-21,1483000000.0,1486000000.0,8704000000.0,-2006000000.0,6698000000.0,-2741910338.0,4095000000.0,-882000000.0,-455000000.0,3213000000.0,3074000000.0,-273000000.0,2801000000,2801000000,2801000000,3.177350016041065,76.953125,47.04733455882353,32.18060661764706,3.14312966391741,-34.27557513460597,-11.904919236417033,1.091701733714863,0.09767154799977557,1.8887390424814565,False,False,True,-0.005820383887322755,0.4480053862986029,0.06091006003478651,0.5556752510800651,0.033237950962239804,0.4100432026033777,0.4443247489199349,0.17488638276384447,0.7066711552488357,0.9168153509510183,1.091701733714863,-0.09170173371486282,1.0,1.4619778650481972,-0.16244198500535523,1.1470903248839701,1.0974651910032132,-0.09746519100321314,1.0,2.391288825419493,-0.9789040835415923,0.1703814338235294,0.17072610294117646,0.32180606617647056,0.05847886029411765,0.05583639705882353,-0.059857536764705885,0.3762637867647059,-0.01872702205882353,-0.07065716911764706,3.056295955882353,3.3635110294117645
1481000000.0,1484000000.0,41142000000.0,6362000000.0,51758000000.0,2961000000.0,36402000000.0,39441000000.0,91199000000,12709000000.0,16471000000.0,63284000000.0,82143000000.0,98614000000.0,15419000000.0,5973000000.0,-7415000000,91199000000,1481000000.0,1484000000.0,3010000000.0,559000000.0,151000000.0,95000000.0,3815000000,-125000000.0,-129000000.0,-2422000000.0,1218000000,ABBV,2020-05-08,1481000000.0,1484000000.0,8619000000.0,-1942000000.0,6677000000.0,-3074000000.0,3603000000.0,-505000000.0,-428000000.0,3098000000.0,3098000000.0,-88000000.0,3010000000,3010000000,3010000000,3.142371440713982,77.46838380322542,41.8029933867038,34.92284487759601,3.30047478590774,-40.59339177343223,-13.29925826028321,1.081305716071448,0.09450761521507911,2.0324105334233624,False,False,False,0.11371482339108785,0.45112336758078486,0.06975953683702672,0.5675281527209728,0.03246746126602265,0.39914911347712145,0.43247184727902716,0.1806050504939747,0.6939111174464633,0.9007006655774734,1.081305716071448,-0.08130571607144815,1.0,1.1970099667774086,-0.14219269102990034,1.0292358803986712,1.0292358803986712,-0.029235880398671095,1.0,2.2182724252491695,-1.021262458471761,0.17182967861700893,0.17217774683838033,0.3492284487759601,0.06485671191553545,0.01751943380902657,0.011022160343427312,0.4426267548439494,-0.0145028425571412,-0.014966933518969718,-0.2810070773871679,0.14131569787678386
1647000000.0,1647000000.0,6040000000.0,8354000000.0,21256000000.0,4908000000.0,123141000000.0,128274000000.0,149530000000,19275000000.0,24646000000.0,82061000000.0,110152000000.0,134798000000.0,16971000000.0,3130000000.0,14732000000,149530000000,1647000000.0,1647000000.0,-739000000.0,1555000000.0,2305000000.0,-32000000.0,3089000000,-177000000.0,-35652000000.0,-2570000000.0,-35125000000,ABBV,2020-08-04,1647000000.0,1647000000.0,10425000000.0,-3711000000.0,6714000000.0,-5970412313.0,751173398.0,-1445000000.0,-614000000.0,-692647554.0,-693000000.0,-46000000.0,-739000000,-738000000,-756908888,0.8624523249208796,64.40287769784173,7.205500220623501,-7.079136690647482,-0.49354644552932525,-5.009503122454521,9.15001357588922,0.9014779642881027,0.06971845114692704,-0.44808743169398907,True,False,False,0.015875733137046044,0.040393232127332306,0.05586838761452551,0.14215207650638667,0.032822844914064064,0.823520363806594,0.8578479234936133,0.1648231124189126,0.5487928843710292,0.7366548518691901,0.9014779642881027,0.09852203571189729,1.0,-1.0178501327913279,0.8319783197831978,0.9385468211382114,0.9390243902439024,0.06233062330623306,1.0013550135501355,-9.097560975609756,8.08998958401084,0.15798561151079138,0.15798561151079138,-0.07088729016786571,0.14916067146282974,0.2211031175059952,-0.003069544364508393,0.29630695443645083,-0.01697841726618705,-3.4198561151079137,-0.24652278177458034,-3.369304556354916
1769000000.0,1774000000.0,7950000000.0,8416000000.0,23009000000.0,4986000000.0,121380000000.0,126612000000.0,149621000000,19404000000.0,24181000000.0,82282000000.0,110151000000.0,134332000000.0,17166000000.0,3335000000.0,15289000000,149621000000,1769000000.0,1774000000.0,2313000000.0,2292000000.0,260000000.0,965000000.0,5830000000,-217000000.0,-1149000000.0,-2814000000.0,1873000000,ABBV,2020-11-04,1769000000.0,1774000000.0,12902000000.0,-5050000000.0,7852000000.0,-4602128068.0,3300000000.0,-755000000.0,-620000000.0,2545000000.0,2500000000.0,-187000000.0,2313000000,2308000000,2308000000,0.9515321946983168,60.8587815842505,25.577429855836304,17.888699426445513,1.5425642122429337,15.095820524560141,8.786186146903002,0.8978151462695745,0.08623121085943818,1.3046919163369135,False,True,False,0.16189811363725526,0.0531342525447631,0.056248788605877516,0.15378188890596908,0.033324199143168406,0.8112497577211755,0.8462181110940309,0.16161501393520963,0.5499361720614085,0.7362001323343649,0.8978151462695745,0.10218485373042555,1.0,1.4298093587521663,-0.268630849220104,1.102686308492201,1.0831889081455806,-0.08102253032928942,1.0021663778162913,3.4020797227036397,-1.9939896308492202,0.1371105254999225,0.13749806231592002,0.17927453108045263,0.17764687645326305,0.02015191443187103,0.07479460548752132,0.45186792745310805,-0.016819097814292357,-0.08905596031623005,-0.21810572004340412,0.1451712912726709
1771000000.0,1787000000.0,8479000000.0,8822000000.0,24173000000.0,5248000000.0,120851000000.0,126392000000.0,150565000000,20159000000.0,28661000000.0,77554000000.0,108807000000.0,137468000000.0,17402000000.0,1055000000.0,13097000000,150565000000,1771000000.0,1787000000.0,38000000.0,2065000000.0,3673000000.0,-922000000.0,4854000000,-279000000.0,-627000000.0,-3695000000.0,559000000,ABBV,2021-02-19,1771000000.0,1787000000.0,13858000000.0,-4684000000.0,9174000000.0,-5430477777.0,3757651735.0,-5260000000.0,-618000000.0,-1508956151.0,-1507000000.0,1545000000.0,38000000,36000000,19988299,0.8434109068071596,66.20002886419397,27.115397135228747,0.2597777457064512,0.02390993922890446,0.27487210811636253,10.496144155150034,0.9130143127552884,0.09203998273171056,0.020327498588368152,False,False,True,0.11664187024938077,0.05631454853385581,0.05859263441038754,0.16054860027230763,0.03485537807591406,0.8026500182645369,0.8394513997276923,0.19035632451100853,0.5150865074884602,0.7226579882442798,0.9130143127552884,0.08698568724471159,1.0,104.37921486111111,-17.166666666666668,-41.91544863888889,-41.861111111111114,42.916666666666664,1.0555555555555556,254.83333333333334,-150.84660491666668,0.12779621879059028,0.1289507865492856,0.002742098426901429,0.1490114013566171,0.26504546110549865,-0.06653196709481887,0.3502669937941983,-0.020132775292249962,-0.045244624043873576,-0.2666329917737047,0.040337711069418386
1769000000.0,1775000000.0,9777000000.0,9588000000.0,26569000000.0,5193000000.0,118434000000.0,123932000000.0,150501000000,20604000000.0,31951000000.0,74183000000.0,104817000000.0,136768000000.0,17730000000.0,2292000000.0,13733000000,150501000000,1769000000.0,1775000000.0,3555000000.0,2215000000.0,63000000.0,-956000000.0,4877000000,-188000000.0,-342000000.0,-3174000000.0,1306000000,ABBV,2021-05-07,1769000000.0,1775000000.0,13010000000.0,-4213000000.0,8797000000.0,-4694000000.0,4103000000.0,-236000000.0,-622000000.0,3867000000.0,3867000000.0,-312000000.0,3555000000,3553000000,3553000000,0.8315545679321461,67.61721752498079,31.53727901614143,27.309761721752494,2.360781655935841,25.871987184154953,9.959076676618364,0.9087514368675291,0.08644460834147281,2.00847936687394,False,False,False,-0.0036148387448213803,0.06496302350150497,0.06370721789223992,0.17653703297652507,0.034504754121235076,0.7869316482946958,0.8234629670234749,0.2122975927070252,0.49290702387359553,0.6964538441605039,0.9087514368675291,0.09124856313247089,1.0,1.1547987616099071,-0.17506332676611314,1.0883760202645651,1.0883760202645651,-0.08781311567689276,1.0005629045876725,2.4759358288770055,-1.3211370672670981,0.13597232897770944,0.13643351268255188,0.2732513451191391,0.17025365103766332,0.004842428900845503,-0.07348193697156034,0.3748654880860876,-0.014450422751729438,-0.026287471176018446,-0.2439661798616449,0.10038431975403536
